group_reg,log10_group_reg,group,var_name,l2_norm,auc,acc,nnz
1.2328467394420658e-05,-4.909090909090909,1,IRSEX,0.48563662995687984,0.70107506382534,0.6838778416492326,57
1.2328467394420658e-05,-4.909090909090909,2,NEWRACE2,0.9610094395651378,0.70107506382534,0.6838778416492326,57
1.2328467394420658e-05,-4.909090909090909,3,IRMARIT,0.2415234078641156,0.70107506382534,0.6838778416492326,57
1.2328467394420658e-05,-4.909090909090909,4,IREDUHIGHST2,0.6565060104060142,0.70107506382534,0.6838778416492326,57
1.2328467394420658e-05,-4.909090909090909,5,IRWRKSTAT18,0.2900886668098729,0.70107506382534,0.6838778416492326,57
1.2328467394420658e-05,-4.909090909090909,6,IRINSUR4,0.4074924656951776,0.70107506382534,0.6838778416492326,57
1.2328467394420658e-05,-4.909090909090909,7,INCOME,0.08598198185981665,0.70107506382534,0.6838778416492326,57
1.2328467394420658e-05,-4.909090909090909,8,IRPYUD5ALC,0.2110040006234432,0.70107506382534,0.6838778416492326,57
1.2328467394420658e-05,-4.909090909090909,9,IRPYUD5MRJ,0.23730591981483257,0.70107506382534,0.6838778416492326,57
1.2328467394420658e-05,-4.909090909090909,10,ILLYR,0.3690772245062127,0.70107506382534,0.6838778416492326,57
1.2328467394420658e-05,-4.909090909090909,11,RSKCIGPKD,0.20123966753635236,0.70107506382534,0.6838778416492326,57
1.2328467394420658e-05,-4.909090909090909,12,RSKMRJWK,0.3667812401925494,0.70107506382534,0.6838778416492326,57
1.2328467394420658e-05,-4.909090909090909,13,IRALCFY,0.09011570183639098,0.70107506382534,0.6838778416492326,57
1.2328467394420658e-05,-4.909090909090909,14,IRMJFY,0.05463537071546484,0.70107506382534,0.6838778416492326,57
1.2328467394420658e-05,-4.909090909090909,15,KSSLR6YR,0.2737589652881313,0.70107506382534,0.6838778416492326,57
2.8480358684358048e-05,-4.545454545454545,0,CATAG6,1.0519013526721832,0.7010300869016071,0.6842370378876886,57
2.8480358684358048e-05,-4.545454545454545,1,IRSEX,0.4855074617833393,0.7010300869016071,0.6842370378876886,57
2.8480358684358048e-05,-4.545454545454545,2,NEWRACE2,0.9446868951409712,0.7010300869016071,0.6842370378876886,57
2.8480358684358048e-05,-4.545454545454545,3,IRMARIT,0.2393876687791519,0.7010300869016071,0.6842370378876886,57
2.8480358684358048e-05,-4.545454545454545,4,IREDUHIGHST2,0.647036308047083,0.7010300869016071,0.6842370378876886,57
2.8480358684358048e-05,-4.545454545454545,5,IRWRKSTAT18,0.2876210640484197,0.7010300869016071,0.6842370378876886,57
2.8480358684358048e-05,-4.545454545454545,6,IRINSUR4,0.406730822788621,0.7010300869016071,0.6842370378876886,57
2.8480358684358048e-05,-4.545454545454545,7,INCOME,0.08479631651063757,0.7010300869016071,0.6842370378876886,57
2.8480358684358048e-05,-4.545454545454545,8,IRPYUD5ALC,0.20996181504925837,0.7010300869016071,0.6842370378876886,57
2.8480358684358048e-05,-4.545454545454545,9,IRPYUD5MRJ,0.2354449590759606,0.7010300869016071,0.6842370378876886,57
2.8480358684358048e-05,-4.545454545454545,10,ILLYR,0.36877330972953976,0.7010300869016071,0.6842370378876886,57
2.8480358684358048e-05,-4.545454545454545,11,RSKCIGPKD,0.1978006045842031,0.7010300869016071,0.6842370378876886,57
2.8480358684358048e-05,-4.545454545454545,12,RSKMRJWK,0.3655661956786825,0.7010300869016071,0.6842370378876886,57
2.8480358684358048e-05,-4.545454545454545,13,IRALCFY,0.08973825769988433,0.7010300869016071,0.6842370378876886,57
2.8480358684358048e-05,-4.545454545454545,14,IRMJFY,0.05376424906242966,0.7010300869016071,0.6842370378876886,57
2.8480358684358048e-05,-4.545454545454545,15,KSSLR6YR,0.2736467221973577,0.7010300869016071,0.6842370378876886,57
6.579332246575683e-05,-4.181818181818182,0,CATAG6,1.0283754113282084,0.7008905478485308,0.6826948663461501,57
6.579332246575683e-05,-4.181818181818182,1,IRSEX,0.48516836924471796,0.7008905478485308,0.6826948663461501,57
6.579332246575683e-05,-4.181818181818182,2,NEWRACE2,0.9236322567071946,0.7008905478485308,0.6826948663461501,57
6.579332246575683e-05,-4.181818181818182,3,IRMARIT,0.23455899561002883,0.7008905478485308,0.6826948663461501,57
6.579332246575683e-05,-4.181818181818182,4,IREDUHIGHST2,0.627662813283588,0.7008905478485308,0.6826948663461501,57
6.579332246575683e-05,-4.181818181818182,5,IRWRKSTAT18,0.2819659270202052,0.7008905478485308,0.6826948663461501,57
6.579332246575683e-05,-4.181818181818182,6,IRINSUR4,0.4047882558609741,0.7008905478485308,0.6826948663461501,57
6.579332246575683e-05,-4.181818181818182,7,INCOME,0.0819698636891861,0.7008905478485308,0.6826948663461501,57
6.579332246575683e-05,-4.181818181818182,8,IRPYUD5ALC,0.2076108645852431,0.7008905478485308,0.6826948663461501,57
6.579332246575683e-05,-4.181818181818182,9,IRPYUD5MRJ,0.23109700660421714,0.7008905478485308,0.6826948663461501,57
6.579332246575683e-05,-4.181818181818182,10,ILLYR,0.36808192823552766,0.7008905478485308,0.6826948663461501,57
6.579332246575683e-05,-4.181818181818182,11,RSKCIGPKD,0.1896830982816217,0.7008905478485308,0.6826948663461501,57
6.579332246575683e-05,-4.181818181818182,12,RSKMRJWK,0.36265377403877846,0.7008905478485308,0.6826948663461501,57
6.579332246575683e-05,-4.181818181818182,13,IRALCFY,0.08890421851215011,0.7008905478485308,0.6826948663461501,57
6.579332246575683e-05,-4.181818181818182,14,IRMJFY,0.051760291373594065,0.7008905478485308,0.6826948663461501,57
6.579332246575683e-05,-4.181818181818182,15,KSSLR6YR,0.27342180290010487,0.7008905478485308,0.6826948663461501,57
0.0001519911082952933,-3.8181818181818183,0,CATAG6,0.9711951503798985,0.7005206854832644,0.6832617530590385,57
0.0001519911082952933,-3.8181818181818183,1,IRSEX,0.48449334116707327,0.7005206854832644,0.6832617530590385,57
0.0001519911082952933,-3.8181818181818183,2,NEWRACE2,0.8639252642045332,0.7005206854832644,0.6832617530590385,57
0.0001519911082952933,-3.8181818181818183,3,IRMARIT,0.22404476554363284,0.7005206854832644,0.6832617530590385,57
0.0001519911082952933,-3.8181818181818183,4,IREDUHIGHST2,0.5842324501456359,0.7005206854832644,0.6832617530590385,57
0.0001519911082952933,-3.8181818181818183,5,IRWRKSTAT18,0.26879693908017926,0.7005206854832644,0.6832617530590385,57
0.0001519911082952933,-3.8181818181818183,6,IRINSUR4,0.40073657544440905,0.7005206854832644,0.6832617530590385,57
0.0001519911082952933,-3.8181818181818183,7,INCOME,0.07558393159812343,0.7005206854832644,0.6832617530590385,57
0.0001519911082952933,-3.8181818181818183,8,IRPYUD5ALC,0.20213259119173305,0.7005206854832644,0.6832617530590385,57
0.0001519911082952933,-3.8181818181818183,9,IRPYUD5MRJ,0.2212396221897769,0.7005206854832644,0.6832617530590385,57
0.0001519911082952933,-3.8181818181818183,10,ILLYR,0.36653488966929265,0.7005206854832644,0.6832617530590385,57
0.0001519911082952933,-3.8181818181818183,11,RSKCIGPKD,0.17230337357889713,0.7005206854832644,0.6832617530590385,57
0.0001519911082952933,-3.8181818181818183,12,RSKMRJWK,0.3563334709978742,0.7005206854832644,0.6832617530590385,57
0.0001519911082952933,-3.8181818181818183,13,IRALCFY,0.08693224246300471,0.7005206854832644,0.6832617530590385,57
0.0001519911082952933,-3.8181818181818183,14,IRMJFY,0.04719826047079177,0.7005206854832644,0.6832617530590385,57
0.0001519911082952933,-3.8181818181818183,15,KSSLR6YR,0.2728914908088016,0.7005206854832644,0.6832617530590385,57
0.0003511191734215131,-3.4545454545454546,0,CATAG6,0.867055939973117,0.6994761546244911,0.6850793090536539,57
0.0003511191734215131,-3.4545454545454546,1,IRSEX,0.4827059029811583,0.6994761546244911,0.6850793090536539,57
0.0003511191734215131,-3.4545454545454546,2,NEWRACE2,0.7855282566928968,0.6994761546244911,0.6850793090536539,57
0.0003511191734215131,-3.4545454545454546,3,IRMARIT,0.20281288256422195,0.6994761546244911,0.6850793090536539,57
0.0003511191734215131,-3.4545454545454546,4,IREDUHIGHST2,0.5086556110720323,0.6994761546244911,0.6850793090536539,57
0.0003511191734215131,-3.4545454545454546,5,IRWRKSTAT18,0.239577157029435,0.6994761546244911,0.6850793090536539,57
0.0003511191734215131,-3.4545454545454546,6,IRINSUR4,0.39052131798082007,0.6994761546244911,0.6850793090536539,57
0.0003511191734215131,-3.4545454545454546,7,INCOME,0.06038281950053302,0.6994761546244911,0.6850793090536539,57
0.0003511191734215131,-3.4545454545454546,8,IRPYUD5ALC,0.1899000115948267,0.6994761546244911,0.6850793090536539,57
0.0003511191734215131,-3.4545454545454546,9,IRPYUD5MRJ,0.1987553754048896,0.6994761546244911,0.6850793090536539,57
0.0003511191734215131,-3.4545454545454546,10,ILLYR,0.3630019282582322,0.6994761546244911,0.6850793090536539,57
0.0003511191734215131,-3.4545454545454546,11,RSKCIGPKD,0.1333118059603989,0.6994761546244911,0.6850793090536539,57
0.0003511191734215131,-3.4545454545454546,12,RSKMRJWK,0.34127951733210193,0.6994761546244911,0.6850793090536539,57
0.0003511191734215131,-3.4545454545454546,13,IRALCFY,0.08266158264286462,0.6994761546244911,0.6850793090536539,57
0.0003511191734215131,-3.4545454545454546,14,IRMJFY,0.03684876914399497,0.6994761546244911,0.6850793090536539,57
0.0003511191734215131,-3.4545454545454546,15,KSSLR6YR,0.27190487927052276,0.6994761546244911,0.6850793090536539,57
0.0008111308307896872,-3.090909090909091,0,CATAG6,0.6992981262841892,0.6963692349623452,0.6819786591146964,57
0.0008111308307896872,-3.090909090909091,1,IRSEX,0.4782437562004949,0.6963692349623452,0.6819786591146964,57
0.0008111308307896872,-3.090909090909091,2,NEWRACE2,0.6851023658426155,0.6963692349623452,0.6819786591146964,57
0.0008111308307896872,-3.090909090909091,3,IRMARIT,0.1646705241773848,0.6963692349623452,0.6819786591146964,57
0.0008111308307896872,-3.090909090909091,4,IREDUHIGHST2,0.38909630700159953,0.6963692349623452,0.6819786591146964,57
0.0008111308307896872,-3.090909090909091,5,IRWRKSTAT18,0.1780020137456427,0.6963692349623452,0.6819786591146964,57
0.0008111308307896872,-3.090909090909091,6,IRINSUR4,0.36669344493142986,0.6963692349623452,0.6819786591146964,57
0.0008111308307896872,-3.090909090909091,7,INCOME,0.025275309041360192,0.6963692349623452,0.6819786591146964,57
0.0008111308307896872,-3.090909090909091,8,IRPYUD5ALC,0.16286473574087498,0.6963692349623452,0.6819786591146964,57
0.0008111308307896872,-3.090909090909091,9,IRPYUD5MRJ,0.1475923112019426,0.6963692349623452,0.6819786591146964,57
0.0008111308307896872,-3.090909090909091,10,ILLYR,0.3553175771314631,0.6963692349623452,0.6819786591146964,57
0.0008111308307896872,-3.090909090909091,11,RSKCIGPKD,0.05652480533583766,0.6963692349623452,0.6819786591146964,57
0.0008111308307896872,-3.090909090909091,12,RSKMRJWK,0.30738401412676164,0.6963692349623452,0.6819786591146964,57
0.0008111308307896872,-3.090909090909091,13,IRALCFY,0.07329511394898858,0.6963692349623452,0.6819786591146964,57
0.0008111308307896872,-3.090909090909091,14,IRMJFY,0.013674617376421574,0.6963692349623452,0.6819786591146964,57
0.0008111308307896872,-3.090909090909091,15,KSSLR6YR,0.2700535608615584,0.6963692349623452,0.6819786591146964,57
0.001873817422860385,-2.727272727272727,0,CATAG6,0.4440533117440449,0.6881910833486712,0.6666641232532036,48
0.001873817422860385,-2.727272727272727,1,IRSEX,0.4660896361429333,0.6881910833486712,0.6666641232532036,48
0.001873817422860385,-2.727272727272727,2,NEWRACE2,0.5436093378771157,0.6881910833486712,0.6666641232532036,48
0.001873817422860385,-2.727272727272727,3,IRMARIT,0.11037390421924911,0.6881910833486712,0.6666641232532036,48
0.001873817422860385,-2.727272727272727,4,IREDUHIGHST2,0.21840623502427225,0.6881910833486712,0.6666641232532036,48
0.001873817422860385,-2.727272727272727,5,IRWRKSTAT18,0.04780864157408286,0.6881910833486712,0.6666641232532036,48
0.001873817422860385,-2.727272727272727,6,IRINSUR4,0.3144556895460103,0.6881910833486712,0.6666641232532036,48
0.001873817422860385,-2.727272727272727,7,INCOME,0.0,0.6881910833486712,0.6666641232532036,48
0.001873817422860385,-2.727272727272727,8,IRPYUD5ALC,0.1017066858999359,0.6881910833486712,0.6666641232532036,48
0.001873817422860385,-2.727272727272727,9,IRPYUD5MRJ,0.07985567282002919,0.6881910833486712,0.6666641232532036,48
0.001873817422860385,-2.727272727272727,10,ILLYR,0.35329646843369783,0.6881910833486712,0.6666641232532036,48
0.001873817422860385,-2.727272727272727,11,RSKCIGPKD,0.0,0.6881910833486712,0.6666641232532036,48
0.001873817422860385,-2.727272727272727,12,RSKMRJWK,0.2462500303923899,0.6881910833486712,0.6666641232532036,48
0.001873817422860385,-2.727272727272727,13,IRALCFY,0.052044435616291074,0.6881910833486712,0.6666641232532036,48
0.001873817422860385,-2.727272727272727,14,IRMJFY,0.0,0.6881910833486712,0.6666641232532036,48
0.001873817422860385,-2.727272727272727,15,KSSLR6YR,0.26585731777020066,0.6881910833486712,0.6666641232532036,48
0.004328761281083062,-2.3636363636363633,0,CATAG6,0.20210055249423678,0.6696844851378293,0.6327889067802683,29
0.004328761281083062,-2.3636363636363633,1,IRSEX,0.42020624303553245,0.6696844851378293,0.6327889067802683,29
0.004328761281083062,-2.3636363636363633,2,NEWRACE2,0.345719863784105,0.6696844851378293,0.6327889067802683,29
0.004328761281083062,-2.3636363636363633,3,IRMARIT,0.03452595193145027,0.6696844851378293,0.6327889067802683,29
0.004328761281083062,-2.3636363636363633,4,IREDUHIGHST2,0.0,0.6696844851378293,0.6327889067802683,29
0.004328761281083062,-2.3636363636363633,5,IRWRKSTAT18,0.0,0.6696844851378293,0.6327889067802683,29
0.004328761281083062,-2.3636363636363633,6,IRINSUR4,0.21084839562133112,0.6696844851378293,0.6327889067802683,29
0.004328761281083062,-2.3636363636363633,7,INCOME,0.0,0.6696844851378293,0.6327889067802683,29
0.004328761281083062,-2.3636363636363633,8,IRPYUD5ALC,0.0,0.6696844851378293,0.6327889067802683,29
0.004328761281083062,-2.3636363636363633,9,IRPYUD5MRJ,0.0,0.6696844851378293,0.6327889067802683,29
0.004328761281083062,-2.3636363636363633,10,ILLYR,0.3428016193238506,0.6696844851378293,0.6327889067802683,29
0.004328761281083062,-2.3636363636363633,11,RSKCIGPKD,0.0,0.6696844851378293,0.6327889067802683,29
0.004328761281083062,-2.3636363636363633,12,RSKMRJWK,0.13981248750221587,0.6696844851378293,0.6327889067802683,29
0.004328761281083062,-2.3636363636363633,13,IRALCFY,0.007944604436695604,0.6696844851378293,0.6327889067802683,29
0.004328761281083062,-2.3636363636363633,14,IRMJFY,0.0,0.6696844851378293,0.6327889067802683,29
0.004328761281083062,-2.3636363636363633,15,KSSLR6YR,0.2547890624617951,0.6696844851378293,0.6327889067802683,29
0.01,-2.0,0,CATAG6,0.0,0.6321909536212843,0.5708423961772197,13
0.01,-2.0,1,IRSEX,0.3199296809404761,0.6321909536212843,0.5708423961772197,13
0.01,-2.0,2,NEWRACE2,0.04257129135929319,0.6321909536212843,0.5708423961772197,13
0.01,-2.0,3,IRMARIT,0.0,0.6321909536212843,0.5708423961772197,13
0.01,-2.0,4,IREDUHIGHST2,0.0,0.6321909536212843,0.5708423961772197,13
0.01,-2.0,5,IRWRKSTAT18,0.0,0.6321909536212843,0.5708423961772197,13
0.01,-2.0,6,IRINSUR4,0.0,0.6321909536212843,0.5708423961772197,13
0.01,-2.0,7,INCOME,0.0,0.6321909536212843,0.5708423961772197,13
0.01,-2.0,8,IRPYUD5ALC,0.0,0.6321909536212843,0.5708423961772197,13
0.01,-2.0,9,IRPYUD5MRJ,0.0,0.6321909536212843,0.5708423961772197,13
0.01,-2.0,10,ILLYR,0.24118106240147175,0.6321909536212843,0.5708423961772197,13
0.01,-2.0,11,RSKCIGPKD,0.0,0.6321909536212843,0.5708423961772197,13
0.01,-2.0,12,RSKMRJWK,0.0,0.6321909536212843,0.5708423961772197,13
0.01,-2.0,13,IRALCFY,0.0,0.6321909536212843,0.5708423961772197,13
0.01,-2.0,14,IRMJFY,0.0018693304485773309,0.6321909536212843,0.5708423961772197,13
0.01,-2.0,15,KSSLR6YR,0.22506951372754216,0.6321909536212843,0.5708423961772197,13
